uid,tenant_id,table_name,column_name,display_name,availability,properties,created_by,date_created,date_modified,modified_by
4ce912cc2a4445ecbd5ad6cfc67a074b,1086,c_customerappend,c_appendAttribute244,,,"{""description"":""Indicates the number of orders the household has made in the Jewelry category in the past 48 months.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
b73fc353c9504a769df9d806224fddd0,1086,c_customerappend,c_appendAttribute400,,,"{""description"":""The element will return a three digit number showing the actual number of purchases made with a MasterCard credit card in the last 24 months.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
8ac97be96f2f45339ac5227d4ed02568,1089,c_customerappend,c_appendAttribute489,,,"{""description"":""This element indicates the type of vehicle that exists in Vehicle 2 (elements 9050-9054). It can be used to determine the household\u0027s vehicle \u0027lifestyle\u0027. If the client needs to know when the vehicle was last known to be owned by the household, use 9057 Vehicle Verification Date 2.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
48e991b4763f45d38153693c174e49bb,10179,c_customerappend,c_appendAttribute383,,,"{""description"":""Indicates the total dollars purchased in the month of November within the last 4 years in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
f4a7453b5fce4b0990635009449984da,0,customersummary,FirstPromoCategoryID,,[],"{""description"":""""}",system,2019-06-19 20:36,2024-06-25 21:09,system
9f571b94fa0440ed8935513ed391b29e,0,customersummary,zipconcat,,[],"{""description"":""A concatenation of the winning country and zip code, since some zip codes can conflict across countries.""}",system,2019-06-19 20:37,2024-06-25 21:09,system
5de30b8870de4b0488eeab24dd60c3bd,0,event,Subtype,,[],"{""description"":""For Email Bounce events, this attribute should store the type of Bounce event (hard/soft).""}",system,2019-10-02 21:11,2024-06-25 21:09,system
ed34cb1a0d7043ff81a7b2f08e324049,0,customer,BirthYear,,[],"{""description"":""The birth year of the customer.""}",system,2019-10-02 21:11,2024-06-25 21:09,system
c46440df8692407d95817ce8a886db3c,1028,transactionsummary,SourceTransactionNumber,,"[""CAMPAIGN""]",,system,2020-09-14 23:58,2024-01-29 19:09,system
b172c6d5d1c1486ca074a85d70463348,1086,c_customerappend,c_appendAttribute313,,,"{""description"":""Offline purchases have been made within the Under $50 Range in the past 24 months. This is an indication of how many purchases in that price range have been made.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
3bd846157c324ca9b26758c54c8d7e6d,1089,c_customerappend,c_appendAttribute192,,,"{""description"":""Indicates the dollar amount the household has spent in the Food/Beverages category in the past 48 months. This is a more generic category that contains anything you can think of under food or beverages. Ex. Items for baking, beer and wine, coffee, tea, etc.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
74eb4d044a63410ebf3b6a63982a81ec,1089,c_customerappend,c_appendAttribute118,,,"{""description"":""Someone in the household has a general interest in collecting.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
d366463227f64fe083646897d5eb71f4,10180,c_customerappend,c_appendAttribute220,,,"{""description"":""Indicates the number of orders the household has made in the Apparel - Non-gender Specific category in the past 48 months.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
8a708a19aa8546f796cae6de66c96d6e,465,customersummary,FirstPromoCategoryID,,"[""API"",""LOOKUP"",""CAMPAIGN"",""CONTENT""]",,system,2019-03-12 17:00,2020-10-13 16:42,system
9e5ea124b83e4a6f9e47a5fc5c365d6f,1089,c_customerappend,c_appendAttribute486,,,"{""description"":""Someone in the household has indicated that they own a recreational vehicle (RV).""}",system,2020-10-09 19:58,2022-08-09 20:51,system
3fdca67e2aea44e28bcff74836a999a7,0,product,BrandName,,[],"{""description"":""The name of the brand. A SourceBrandNumber can only have one unique BrandName.""}",system,2019-04-19 16:38,2024-06-25 21:09,system
60b53fd4448640ccbffc013f49c28a42,1086,c_customerappend,c_appendAttribute393,,,"{""description"":""Indicates the number of weeks since the first order in the household.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
aa4a7d1a0856465ab2584988a89ccc74,1089,c_customerappend,c_appendAttribute155,,,"{""description"":""Someone in the household has an interest in owning a dog or actually owns a dog.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
a62fc8ad2de3481ea599e13af1179ac2,1086,c_customerappend,c_appendAttribute446,,,"{""description"":""Indicates the date of recent retail purchase activity.  There are 5 of these elements:  Element: 9156 Retail Purchase Activity Date and Category 1   Element: 9157 Retail Purchase Activity Date and Category 2   Element: 9158 Retail Purchase Activity Date and Category 3   Element: 9159 Retail Purchase Activity Date and Category 4   Element: 9160 Retail Purchase Activity Date and Category 5   They are sorted by most recent date to least recent date; then within date sorted by category descending.   If there are more than 5, only the most recent 5 are kept.  They could all have the same date, but be different categories.  They could all have different dates, but be the same category.   They could all have different dates and different categories.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
11bbacee711445ea8074f5b4de0543d5,1089,c_customerappend,c_appendAttribute34,,,"{""description"":""Indicates the number of adults in the household. An adult is anyone 18 years old or older living in a household. 8628 Number of Adults is created by taking all of the adults from all of the sources that are provided. The adults names, dates of birth, and genders are used to de-duplicate the table. Then all of the entries in the table are counted. The count is placed into 8628 Number of Adults. This data is directly related to the names that are in the 1st - 5th individual/household data. 100% \u003d This element is created by first copying the corresponding data from 8628 or 9628 and then filling in the match rate up to 100% with inferred ZIP4 or ZIP level data. Even if the record does not match to InfoBase, the 100% element will be populated by hitting the ZIP tables. There is a match level indicator for each 100% element that adds one additional position to the element.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
764c1981df634857b16bdae8333422f8,1089,c_customerappend,c_appendAttribute15,,,"{""description"":""Indicates the presence of age 25 to 34 male(s) in the household. This data is created by first copying the respective adultAgeInBroadRanges data from the household.coreDemographics bundle and then filling in with inferred model data. To achieve full coverage, additional data may be added from inferred ZIP or ZIP4 data.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
f1326cf2be7249d19fbde7d9c730bf44,10179,c_customerappend,c_appendAttribute443,,,"{""description"":""Indicates the category of recent retail purchase activity. There are 5 of these elements:  Element: 9156 Retail Purchase Activity Date and Category 1   Element: 9157 Retail Purchase Activity Date and Category 2   Element: 9158 Retail Purchase Activity Date and Category 3   Element: 9159 Retail Purchase Activity Date and Category 4   Element: 9160 Retail Purchase Activity Date and Category 5   They are sorted by most recent date to least recent date; then within date sorted by category descending.   If there are more than 5, only the most recent 5 are kept.  They could all have the same date, but be different categories.  They could all have different dates, but be the same category.   They could all have different dates and different categories.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
efb1b3a5650f4da1bdc8eff834277f21,10179,c_customerappend,c_appendAttribute485,,,"{""description"":""Someone in the household has indicated that they own a motorcycle.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
e3de52c3fdab46e18ca9721ca1bed670,10180,c_customerappend,c_appendAttribute146,,,"{""description"":""Someone in the household has indicated they have an interest in collecting music.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
e1cea21d90db485eb5ce1a5003ca10e8,10180,c_customerappend,c_appendAttribute281,,,"{""description"":""Indicates the number of weeks since the household has made a purchase of a gift.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
6e9f487e0e534b68afb1cd857de312c8,10180,c_customerappend,c_appendAttribute313,,,"{""description"":""Offline purchases have been made within the Under $50 Range in the past 24 months. This is an indication of how many purchases in that price range have been made.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
238aea11c922428e9c685cd0c7093334,10171,transactionsummary,c_transactionItemStringAttribute01,,,"{""description"":""Transactions that were placed in store but the product was shipped. Values are 1 for Yes and 0 for No.""}",system,2024-03-14 21:33,2024-03-14 22:14,system
239a0ee6ce1845cba02a1e374e559525,1086,customersummary,c_customerStringAttribute01,,,"{""description"":""This is a test from your Acquia CVM""}",system,2024-03-21 00:23,2024-05-10 06:44,system
4a8a1d48a6dc45b0bee2270f7bef1e77,1089,customersummary,c_customerStringAttribute01,,,"{""description"":""This is a test from your Acquia CVM""}",system,2024-03-21 00:28,2024-05-10 06:50,system
94e0702058074fb088efc3367c97beba,1086,c_customerappend,c_appendAttribute62,,,"{""description"":""Indicates the presence of a bank card in the household.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
e70b2e0ebba345b7ab98cb8de5f590f7,1086,c_customerappend,c_appendAttribute326,,,"{""description"":""Indicates the number of weeks since the first offline order in the household.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
a8023a8331a848d7b61a975756e53158,1089,c_customerappend,c_appendAttribute344,,,"{""description"":""Online purchases have been made within the $500-$999.99 Range in the past 24 months. This is an indication of how many purchases in that price range have been made.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
66353b51a9f449b88f631371f81b14d0,1089,c_customerappend,c_appendAttribute143,,,"{""description"":""Someone in the household has indicated they are interested in collecting movies.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
dcc92715a0674074bf8b02ad1ec7d624,1086,c_customerappend,c_appendAttribute486,,,"{""description"":""Someone in the household has indicated that they own a recreational vehicle (RV).""}",system,2020-10-05 17:27,2023-01-31 07:45,system
1cd41d986e6e423eb86a616ecffb21c7,1089,c_customerappend,c_appendAttribute12,,,"{""description"":""Indicates the presence of age 18 to 24 male(s) in the household. This data is created by first copying the respective adultAgeInBroadRanges data from the household.coreDemographics bundle and then filling in with inferred model data. To achieve full coverage, additional data may be added from inferred ZIP or ZIP4 data.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
662d6cb8e4fc40e3b88b9bb83d9d884e,10167,address,AddressType,,"[""CAMPAIGN"",""CONTENT""]",{},system,2022-01-21 14:35,2022-01-21 14:35,system
557666e392614fd6b876a5b7552b70a3,10179,c_customerappend,c_appendAttribute417,,,"{""description"":""Indicates purchases made by the household in the specialty computer and electronics category.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
59635f58ee444335aa33f9846818ae0c,10169,customersummary,SecondaryPhoneValidity,,"[""API"",""LOOKUP""]",,system,2022-10-25 13:02,2024-02-14 07:19,system
c37c892f54c043928ce545504d2bc5dc,10180,c_customerappend,c_appendAttribute8,,,"{""description"":""Likely Country of Origin of the 1st Person in the household, based on a surname/heritage of surname table.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
f04db1eaafa74446abaa883fd2cdc55c,10180,c_customerappend,c_appendAttribute314,,,"{""description"":""Offline purchases have been made within the Under $50 Range in the past 24 months. This is an indication of how many purchases in that price range have been made.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
